,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,-0.06880855,0.24221967,0.32425147,-0.1603961,0.21467043,0.2650485,0.1534182,-0.53488815,0.18201181,-0.022852203,0.15880896,0.17650163,0.18890996,-0.058682032,-0.00941709,0.111863434,0.32513505,0.13341774,0.22458196,0.22305638,0.17977482,0.28951564,0.22388208,0.2768205,0.20518996,0.21201217,0.33373803,0.23287693,0.123139426,0.2694631,-0.10562872,-0.22570884
11,0.03987582,0.16212994,0.18647827,0.019364387,0.029325744,0.19636635,-0.105569646,0.2958246,0.047590297,0.05211792,0.15535994,0.12776175,0.21672413,0.22743429,0.2429426,0.24195525,0.06792943,0.2528921,0.20286179,0.12540175,0.05338213,-0.028709356,0.16480008,0.12705506,0.052057322,0.20947804,-0.079219244,0.13148205,0.079178065,0.13607098,0.06913494,-0.1168208
12,0.005849972,0.27026132,0.23390077,-0.09610923,0.07907884,0.25902972,-0.059307713,-0.282194,0.2273158,0.059589952,0.23099846,0.20440818,0.20392457,0.20621575,0.16676599,0.13344961,0.14587736,-0.10058193,0.2563382,0.28120014,0.15206866,0.10770349,0.26286107,0.25514364,0.10045659,0.20443113,-0.002307819,0.26672605,0.121797375,0.24539027,-0.089051455,-0.15267119
13,-0.75743026,-0.01389552,0.023150181,-0.26545706,-0.19171779,0.059972223,-0.21705574,-0.14072803,0.0542493,-0.0876488,0.0036727928,0.08807093,0.10045458,-0.32780772,-0.47237462,-0.48687756,-0.01133078,-0.37752095,-0.02151965,0.022240566,-0.22588548,-0.1633169,0.024720678,0.022152536,-0.14966606,-0.0191894,-0.3473979,-0.0066975574,-0.21780929,0.045767892,-0.61232,0.32543933
14,0.13191286,0.1036014,0.10587558,0.21770453,0.07230482,0.11939241,0.083902955,-0.039092433,0.11439164,-0.10551837,0.07776081,-0.00060546445,0.13710943,0.1465439,0.058554005,0.052139904,0.1060215,0.14487727,0.12420801,0.117344454,0.09091809,0.035897892,0.07419901,0.15131225,-0.020147745,0.050422814,0.07671338,0.10594199,-0.005943668,0.063508436,0.10422602,-0.13036834
15,0.11057417,-0.17240816,-0.18685587,-0.13272679,-0.116836876,-0.20053945,0.054680906,-0.1173535,-0.18945442,-0.11050709,-0.19022155,-0.16962029,-0.2017458,0.05254825,-0.029641299,-0.033908356,-0.17238122,0.064636886,-0.18287028,-0.17909452,-0.111547835,-0.09131921,-0.16468172,-0.1818046,-0.09215004,-0.20561206,-0.041778933,-0.16586396,-0.104387596,-0.17509547,0.15045317,0.31978717
16,-0.009650061,-0.025609817,-0.09219582,0.052404836,-0.39848596,-0.13414745,-0.24751179,-0.10979608,-0.061923224,-0.018251248,-0.045792315,-0.09878413,-0.1427292,-0.54096967,-0.37427032,-0.28371304,-0.070424914,-0.052196506,-0.04201261,-0.080211885,-0.33053863,-0.4793441,-0.07542089,-0.090691276,-0.47502768,-0.04648948,-0.27835792,-0.05840936,-0.29868025,-0.0702619,-0.06297928,0.27470347
17,-0.20166725,-0.055320825,0.046215855,0.58493006,-0.4067176,-0.11331265,-1.2656084e-05,-0.17555144,-0.08969615,-0.1230979,0.014255221,-0.17216094,-0.15828048,0.08350066,-0.26808855,-0.3333619,-0.018651398,-0.7681091,-0.11247625,-0.015895104,-0.31461912,-0.28012657,-0.11927099,-0.025685512,-0.42763692,-0.039672222,-0.4081537,-0.056293655,-0.2876544,-0.06777874,-0.28137955,0.16481134
18,0.12050542,0.11813994,0.136215,-0.092322454,-0.1193275,0.16888368,0.16024993,0.0902904,0.14066091,-0.1495549,0.10527367,0.09823091,0.11677777,-0.93852895,-0.950209,-0.6533966,0.16637176,-0.43732652,0.11416931,0.15582785,-0.30364162,-0.32031107,0.087859385,0.13369086,-0.24872243,0.106095314,0.07984365,0.13491555,-0.24196316,0.13688977,0.13629845,-0.2269149
19,-0.032402564,0.13505408,0.2328264,0.056856975,-0.34861213,0.31237012,-0.21351303,-0.7509167,0.26214358,-0.11815451,0.14327198,0.3199164,0.32324493,-0.16634557,-0.30862096,-0.29984424,0.20225768,-0.26265526,0.10539052,0.2271719,-0.29279605,-0.4064046,0.16843599,0.25406897,-0.32678273,0.14256917,-0.35189605,0.18588313,-0.19344419,0.24080761,0.025894215,0.2450158
20,0.1770841,0.12774748,0.13069525,-0.10420859,0.15104997,0.16477545,0.30214548,0.15274628,0.13823004,-0.34851766,0.12680799,0.12459237,0.16585469,0.21671115,0.1224288,0.14052874,0.102194965,-0.0041197296,0.12533537,0.13495846,-0.013324167,0.103660986,0.15077741,0.16316317,0.23127279,0.10173381,0.20723012,0.13012582,0.011914054,0.21313144,0.18781152,0.040420845
21,-0.5088635,0.11717453,0.12612678,0.05333789,-0.17612325,0.11969684,-0.33868316,0.29753911,0.10522866,0.12561277,0.13331012,0.059649218,0.1629166,-0.1670423,-0.63516563,-0.6633408,0.06247903,-0.5207669,0.14300926,0.11421945,-0.17338488,-0.19472422,0.13589253,0.10842251,-0.174828,0.13963568,-0.30583248,0.07933023,-0.2775941,0.123310976,-0.58648026,-0.057239234
22,-0.07331521,0.12459753,0.023959843,0.047015093,-0.18454538,-0.0112869525,-0.5516975,0.6867908,0.005707524,-0.40437257,0.11923675,0.005405396,-0.09486858,-0.22810785,-0.11420047,-0.12009524,0.16303812,-0.071871504,0.15958346,0.13321497,-0.11450851,-0.16736352,0.21365361,0.02035168,-0.22731054,0.17696075,-0.32175693,0.17218183,-0.14365089,0.10816946,-0.0032131376,-0.3015867
23,-0.10100295,-0.02131734,-0.01844839,0.052733332,0.04391878,-0.044710938,-0.020886147,-0.33018562,-0.054890733,0.011010683,-0.07570081,-0.16028398,-0.12914434,0.17175506,0.096523,0.07693677,-0.029029552,0.085586734,0.0043443707,-0.01738198,-0.001130126,0.07599012,-0.012796662,-0.025404654,0.040998567,-0.0149634695,0.02991451,-0.051432323,-0.005733436,0.0041047065,-0.18247958,-0.06342136
24,-0.33984497,0.16941255,0.24391444,-0.03740699,-0.016172424,0.24912299,0.049644493,-0.20078939,0.17200162,-0.07274036,0.1521747,0.15619397,0.16919851,0.014688335,-0.08326487,-0.07716674,0.28403652,-0.20767486,0.13686582,0.20505951,-0.16032927,-0.19721028,0.22558644,0.25400048,-0.128855,0.16742246,-0.37687021,0.22474964,-0.24294521,0.23575495,-0.5235794,0.020249574
25,0.15543029,-0.13002291,-0.22059365,-0.10065264,-0.18545462,-0.2392414,0.20233554,-0.22254221,-0.14696664,0.01692678,-0.13696963,-0.25085717,-0.164314,0.11050652,0.15425096,0.055928152,-0.21980986,0.14086814,-0.12685034,-0.1650762,-0.16180612,-0.2031024,-0.19138758,-0.18700612,-0.089489624,-0.13559915,-0.07264906,-0.19023044,-0.15535697,-0.21271248,0.2015969,0.25816298
26,-0.042102873,0.13242094,0.25027543,0.03266494,0.17449465,0.1660024,0.003769026,-0.21621507,0.09285124,-0.04457964,0.17728835,0.107696615,0.05994532,-0.04206095,-0.049388677,0.009407651,0.2528593,0.057107016,0.14920293,0.13940252,0.15086563,0.13449174,0.1961992,0.23277986,0.1194563,0.20752685,0.121353604,0.19684744,0.18488121,0.18880123,-0.12274087,-0.12648249
27,0.040433496,-0.13068865,-0.1428303,-0.4139666,-0.020909475,-0.20152728,0.010389438,-0.58612126,-0.16934405,0.11520291,-0.17661844,-0.27257362,-0.24988052,0.41572645,0.20685536,0.14626701,-0.12413054,0.1496079,-0.15625557,-0.14247376,-0.018179895,0.0039938553,-0.15246111,-0.12598847,-0.009530488,-0.14747569,-0.2651625,-0.17226161,-0.064862944,-0.17568508,0.06977027,0.21015829
28,0.14592959,-0.21392164,-0.15560964,-0.26190975,-0.040059462,-0.17649908,0.10338754,-0.03690657,-0.20398323,-0.14908041,-0.15191564,-0.21050343,-0.1942584,0.33002925,0.17457311,0.1679579,-0.13229802,0.13678603,-0.18500169,-0.14905342,0.08091775,0.023714164,-0.17703834,-0.21378204,-0.014614175,-0.21716906,0.07157481,-0.14261457,0.09553832,-0.16651201,0.23974937,0.2907293
29,0.13871597,0.12267816,0.22397552,0.28164145,0.06581123,0.24897362,0.13613793,-0.017878938,0.14763814,-0.008048703,0.11740075,0.09086688,0.22402807,0.0029336112,-0.033126626,-0.0871882,0.18822525,0.09576793,0.13522199,0.15363531,0.14322579,0.11104742,0.1319184,0.19131581,0.057727393,0.09382837,0.27604392,0.15372801,0.13970508,0.18283147,0.19624059,-0.06800996
30,0.17566323,0.15981098,0.3043545,0.03657566,-0.14590843,0.25466982,-0.13649121,0.06656095,0.24924678,-0.21780588,0.16520207,0.260717,0.25176904,-0.12561741,-0.07506622,-0.055961784,0.26789662,0.123890355,0.14061119,0.20009324,-0.3986199,-0.22468747,0.14514776,0.26801684,-0.095620535,0.17608899,-0.12658508,0.20855558,-0.41916615,0.22341482,0.18357563,-0.14888103
31,0.16101503,0.32370806,0.34654677,0.2199319,-0.117480665,0.3332141,-0.0772841,0.36761263,0.29538336,-0.0051579475,0.308007,0.2960107,0.41420656,0.113548204,-0.120289214,-0.056579724,0.34263137,0.17991765,0.33797982,0.33963487,-0.08216373,-0.033859212,0.259033,0.32523668,-0.06526876,0.380245,-0.14830431,0.3200729,0.019446285,0.30928758,0.21045776,-0.38034403
